Unnamed: 0,id,mssv,ngaythi,url,loaixn,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl,column0,Column1,Column2,nam
728,1016.0,2E949899XPvAibaEXe8LX4hhYKrFZqLdN93hAjtN,2019-12-22,bangcap/15520759/15520759_bangcap_TOEIC_SW_20200102105447.png,TOEIC_SW,,95.0,,120.0,215,,1,2020-04-14 15:52:48,,,,2019.0
730,1018.0,ADB95D1BXPvAibaEXe+JF4o+SEKcGDSWthX0QZQy,2019-12-22,bangcap/16520179/16520179_bangcap_TOEIC_SW_20200104115241.png,TOEIC_SW,,110.0,,115.0,225,,1,2020-04-14 15:52:24,,,,2019.0
757,1057.0,97F147AEXPvAibaEXe8u6ih8pRJJpISXbTVPztKI,2019-08-24,bangcap/15520564/15520564_bangcap_TOEIC_SW_20200305092649.png,TOEIC_SW,,110.0,,110.0,220,,1,2020-04-14 15:51:53,,,,2019.0
767,1068.0,EF6D3E34XPvAibaEXe9o3csoNuwUvO7brxBe1EBb,2019-08-22,bangcap/14521023/14521023_bangcap_TOEIC_SW_20200327145644.png,TOEIC_SW,,100.0,,110.0,210,,1,2020-04-14 15:51:13,,,,2019.0
772,1073.0,FC641DE7XPvAibaEXe86ShnmDByrm9beRkWh1xfB,2019-12-01,bangcap/16521382/16521382_bangcap_TOEIC_SW_20200410115951.png,TOEIC_SW,,115.0,,130.0,245,,1,2020-04-14 15:50:45,,,,2019.0
773,1074.0,49239E49XPvAibaEXe8jiYzwktGScj334ZUiVBYZ,2019-12-01,bangcap/16521411/16521411_bangcap_TOEIC_SW_20200410120119.png,TOEIC_SW,,70.0,,120.0,190,,1,2020-04-14 15:50:06,,,,2019.0
774,1075.0,2E73D80EXPvAibaEXe/PXWJbNZLssCJ4GolwPu7D,2019-12-01,bangcap/16520928/16520928_bangcap_TOEIC_SW_20200410120542.png,TOEIC_SW,,125.0,,125.0,250,,1,2020-04-14 15:49:39,,,,2019.0
776,1077.0,DD4EFA9CXPvAibaEXe/t7ClCI88v7mCBtTA3bz+f,2019-12-22,bangcap/16520339/16520339_bangcap_TOEIC_SW_20200410123636.png,TOEIC_SW,,105.0,,125.0,230,,1,2020-04-14 15:48:54,,,,2019.0
777,1078.0,89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O,2019-10-06,bangcap/16520250/16520250_bangcap_TOEIC_SW_20200410125651.png,TOEIC_SW,,100.0,,110.0,210,,1,2020-04-14 15:48:26,,,,2019.0
778,1079.0,942D302DXPvAibaEXe9eYPx3anXXhP4CDh9NTvBT,2019-10-06,bangcap/16520461/16520461_bangcap_TOEIC_SW_20200410125819.png,TOEIC_SW,,85.0,,115.0,200,,1,2020-04-14 15:47:53,,,,2019.0
780,1081.0,8F752AF5XPvAibaEXe9wQ8rkPICemKkORLm0t6hF,2019-12-22,bangcap/16520200/16520200_bangcap_TOEIC_SW_20200412231422.png,TOEIC_SW,,115.0,,125.0,240,,1,2020-04-14 15:47:21,,,,2019.0
792,1094.0,9A534655XPvAibaEXe9pz/hgBFL5IMz3QIOfxnu8,2020-05-10,bangcap/15520462/15520462_bangcap_TOEIC_SW_20200525140927.png,TOEIC_SW,,115.0,,110.0,225,,1,2020-06-30 10:28:18,,,,2020.0
803,1112.0,7481C404XPvAibaEXe/rtk4wDmxi9/C1USTtYCCy,2020-05-13,bangcap/15520092/15520092_bangcap_TOEIC_SW_20200527220439.png,TOEIC_SW,,110.0,,115.0,225,,1,2020-06-25 10:56:42,,,,2020.0
824,1202.0,2B14A7FDXPvAibaEXe9WcTnuikKYKkkapOSDRceM,2020-05-13,bangcap/15520396/15520396_bangcap_TOEIC_SW_20200610205245.png,TOEIC_SW,,125.0,,120.0,245,,1,2020-06-30 11:10:46,,,,2020.0
825,1215.0,B5832DFFXPvAibaEXe+r7f7XCVFwZvPJHtRXPtLQ,2019-08-30,bangcap/16521561/16521561_bangcap_TOEIC_SW_20200610223441.png,TOEIC_SW,,125.0,,125.0,250,,1,2020-06-30 10:27:36,,,,2019.0
837,1350.0,18A3DA17XPvAibaEXe8y6/RMXZRwBY6Trwp7NjPp,2020-05-23,bangcap/15520880/15520880_bangcap_TOEIC_SW_20200611221354.jpg,TOEIC_SW,,110.0,,160.0,270,,1,2020-07-06 15:21:57,,,,2020.0
851,1561.0,EF1D4404XPvAibaEXe9fw8mX+aV2o7Ii+EddSadO,2020-05-10,bangcap/15520998/15520998_bangcap_TOEIC_SW_20200614172529.png,TOEIC_SW,,100.0,,110.0,210,,1,2020-06-30 10:26:57,,,,2020.0
855,1662.0,04DDFC34XPvAibaEXe8zLanLNVS12W6u8w3Iex7Z,2019-09-19,bangcap/15520708/15520708_bangcap_TOEIC_SW_20200616132814.png,TOEIC_SW,,105.0,,105.0,210,,1,2020-06-30 11:09:43,,,,2019.0
871,1956.0,4B44DB9CXPvAibaEXe+cHxM5cHw4WnfUr5zHt0ak,2019-06-24,bangcap/15520873/15520873_bangcap_TOEIC_SW_20200622165438.png,TOEIC_SW,,85.0,,115.0,200,,1,2020-06-30 10:26:24,,,,2019.0
879,2079.0,603206BCXPvAibaEXe8hLNatuVCg+ZGCSKnLlFhY,2020-06-11,bangcap/14520913/14520913_bangcap_TOEIC_SW_20200625141215.png,TOEIC_SW,,100.0,,95.0,195,,1,2020-06-30 10:24:58,,,,2020.0
881,2142.0,50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh,2020-06-19,bangcap/16521762/16521762_bangcap_TOEIC_SW_20200627093025.png,TOEIC_SW,,110.0,,115.0,225,,1,2020-08-06 15:04:14,,,,2020.0
885,2223.0,9CD6FC97XPvAibaEXe/uPR0E3TEtQoREyf0wp5Rs,2020-06-26,bangcap/16521291/16521291_bangcap_TOEIC_SW_20200630122710.png,TOEIC_SW,,90.0,,120.0,210,,1,2020-08-06 15:03:21,,,,2020.0
886,2228.0,7A4947EAXPvAibaEXe8c/asunKa47MC7Zfux2sgr,2020-06-20,bangcap/15520002/15520002_bangcap_TOEIC_SW_20200630141019.png,TOEIC_SW,,115.0,,95.0,210,,1,2020-07-06 15:21:44,,,,2020.0
899,2336.0,C71F9637XPvAibaEXe9PDEhlfOA/z//49k7K66lo,2019-10-27,bangcap/15520270/15520270_bangcap_TOEIC_SW_20200706104233.png,TOEIC_SW,,130.0,,115.0,245,,1,2020-08-06 15:02:17,,,,2019.0
903,2394.0,D77BA55CXPvAibaEXe97wmuqTYuV7ZzXGRkYG5x/,2020-06-13,bangcap/16521827/16521827_bangcap_TOEIC_SW_20200711124437.png,TOEIC_SW,,80.0,,105.0,185,,1,2020-07-13 14:57:00,,,,2020.0
908,2411.0,E7748004XPvAibaEXe/btl79MArZLOOaYoVFdLPX,2020-06-28,bangcap/14520048/14520048_bangcap_TOEIC_SW_20200712210049.png,TOEIC_SW,,110.0,,105.0,215,,1,2020-07-13 14:56:17,,,,2020.0
928,2487.0,87F065A6XPvAibaEXe+kaKwPBw23Vo+HCx0JbRD/,2019-11-03,bangcap/14520274/14520274_bangcap_TOEIC_SW_20200722132138.png,TOEIC_SW,,120.0,,160.0,280,,1,2020-07-28 14:20:07,,,,2019.0
950,2571.0,DB6E52F3XPvAibaEXe/ns/wSuHF6kEQ5whrQp5Q+,2019-07-13,bangcap/16520828/16520828_bangcap_TOEIC_SW_20200729090849.png,TOEIC_SW,,110.0,,120.0,230,,1,2020-08-20 15:13:26,,,,2019.0
952,2577.0,158BDF19XPvAibaEXe8scZUjY2tXh6jnrItb7Hs8,2020-07-11,bangcap/15521009/15521009_bangcap_TOEIC_SW_20200730114703.png,TOEIC_SW,,120.0,,150.0,270,,1,2020-08-06 15:01:19,,,,2020.0
961,2602.0,E72E67E9XPvAibaEXe/Q6C3BndaQUDhqRcxtkfhD,2020-07-23,bangcap/15520165/15520165_bangcap_TOEIC_SW_20200801112038.png,TOEIC_SW,,75.0,,120.0,195,,1,2020-08-20 15:14:20,,,,2020.0
966,2626.0,2A253C75XPvAibaEXe+Ld9vP5I9+1sUkl9n3Th95,2020-05-09,bangcap/15520778/15520778_bangcap_TOEIC_SW_20200803161326.jpg,TOEIC_SW,140.0,140.0,,125.0,265,,1,2020-08-20 15:14:32,,,,2020.0
968,2629.0,B8017932XPvAibaEXe/j7U1wtp2b2YsjtHV6DvB+,2020-05-10,bangcap/15521017/15521017_bangcap_TOEIC_SW_20200804065303.jpg,TOEIC_SW,,120.0,,115.0,235,,1,2020-08-20 15:14:52,,,,2020.0
978,2664.0,454A639FXPvAibaEXe/EiyqMUCp4HVkAto1F3EsR,2019-11-03,bangcap/17520087/17520087_bangcap_TOEIC_SW_20200806155730.png,TOEIC_SW,,145.0,,150.0,295,,1,2020-08-20 15:15:07,,,,2019.0
980,2680.0,527C966AXPvAibaEXe/QqI5At3DBgllfI4aLLozN,2020-07-24,bangcap/15520713/15520713_bangcap_TOEIC_SW_20200807193120.png,TOEIC_SW,,100.0,,120.0,220,,1,2020-12-07 13:56:49,,,,2020.0
1008,2807.0,D201C3B7XPvAibaEXe+fPSOag5leTfxPMZ+PhCYn,2019-12-01,bangcap/15520731/15520731_bangcap_TOEIC_SW_20200819141641.png,TOEIC_SW,,110.0,,105.0,215,,1,2020-08-20 15:12:57,,,,2019.0
1012,2816.0,3FC67985XPvAibaEXe+uS3hCcqF/s1BNErmZi3AP,2020-07-12,bangcap/16520718/16520718_bangcap_TOEIC_SW_20200820100524.png,TOEIC_SW,,115.0,,120.0,235,,1,,,,,2020.0
