Unnamed: 0,id,mssv,ngaythi,url,loaixn,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl,column0,Column1,Column2,nam
1892,285.0,BCD86AE3XPvAibaEXe+Hl3bsG7JYGtcGbEqKhOAN,2015-04-16,bangcap/18520710/18520710_bangcap_TOEIC_LR_20180825073915.jpg,TOEIC_LR,495.0,,470.0,,,,1,2018-09-13 10:07:23,,,,2015.0
1896,292.0,678A7E53XPvAibaEXe86736b6Ol+/Jgt4POkxWzn,2018-07-01,bangcap/13520178/13520178_bangcap_TOEIC_LR_20180904192140.jpg,TOEIC_LR,315.0,,275.0,,,,1,2018-10-24 10:40:29,,,,2018.0
1898,295.0,CD7A6C19XPvAibaEXe97hU2RTHdNnNIGUUu3Ml4m,2018-08-18,bangcap/13520775/13520775_bangcap_TOEIC_LR_20180906192247.jpg,TOEIC_LR,370.0,,385.0,,,,1,2018-10-24 10:41:13,,,,2018.0
1899,297.0,72CEA909XPvAibaEXe+vL6q6thZ0NkWLVg2Q6x2D,2018-08-18,bangcap/13520703/13520703_bangcap_TOEIC_LR_20180908102117.jpg,TOEIC_LR,255.0,,290.0,,,,1,2018-10-24 10:41:26,,,,2018.0
1900,298.0,05654038XPvAibaEXe9JdUmjPcaT8qIMCNLlkTTg,2018-08-18,bangcap/13520969/13520969_bangcap_TOEIC_LR_20180908102431.jpg,TOEIC_LR,240.0,,240.0,,,,1,2018-10-24 10:41:36,,,,2018.0
1901,303.0,80EB2FFFXPvAibaEXe9g6r/97VInJkZhfYdS0/r3,2018-05-27,bangcap/17520683/17520683_bangcap_TOEIC_LR_20180909131655.jpg,TOEIC_LR,255.0,,285.0,,,,1,2018-10-24 10:45:20,,,,2018.0
1902,304.0,2C379B39XPvAibaEXe+TFgEDwYNnvSCTBlVUKxPt,2018-08-22,bangcap/13520395/13520395_bangcap_TOEIC_LR_20180909225954.jpg,TOEIC_LR,375.0,,350.0,,,,1,2018-10-24 10:45:39,,,,2018.0
1903,306.0,8B9C9D85XPvAibaEXe/M+/uAwVeHhFw+4PtC9yPm,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520941/17520941_chungchi_TOEIC_LR_20180910105717.jpg,TOEIC_LR,320.0,,320.0,,,,1,2018-10-24 10:46:08,,,,
1904,308.0,AE2C4867XPvAibaEXe/Lh6v1XxTKJdYKiEjXsiho,2018-08-18,bangcap/13520358/13520358_bangcap_TOEIC_LR_20180911152936.jpg,TOEIC_LR,295.0,,205.0,,,,1,2018-10-24 10:46:23,,,,2018.0
1905,309.0,C6114925XPvAibaEXe/Bn5cQSu92WepaWyZsqola,2018-08-18,bangcap/13520563/13520563_bangcap_TOEIC_LR_20180911153143.jpg,TOEIC_LR,350.0,,375.0,,,,1,2018-10-24 10:46:36,,,,2018.0
