id,mssv,listening,reading,total,mamh,ghichu
2052.0,A19AAA06XPvAibaEXe/5DpC15pEkHeGIviyCNjEf, NULL, NULL,65.0, ENG01, NULL
2053.0,D219DCF4XPvAibaEXe/5DpC15pEkHdeH8PWtqIrl, NULL, NULL,51.0, ENG01, NULL
2054.0,74DD18B4XPvAibaEXe/5DpC15pEkHeOUjnrPBZ9L, NULL, NULL,44.0, ENG01, NULL
2055.0,A0434F8CXPvAibaEXe/5DpC15pEkHVXkLwQx5xPV, NULL, NULL,37.0, AVSC, NULL
2056.0,A32C3933XPvAibaEXe/5DpC15pEkHfkVgqjVq1jx, NULL, NULL,53.0, ENG01, NULL
2057.0,CBD3DA4AXPvAibaEXe/5DpC15pEkHeU94/iQwdB7, NULL, NULL,36.0, AVSC, NULL
2058.0,512A4A72XPvAibaEXe/5DpC15pEkHRxUI1NlbvJO, NULL, NULL,86.0, ENG02, NULL
2059.0,B5B9BDD3XPvAibaEXe8kGcWiFCcO6QC9wPvG2Vze, NULL, NULL,79.0, ENG02, NULL
2060.0,D7243CEBXPvAibaEXe8kGcWiFCcO6XTZMUMoSVW9, NULL, NULL,37.0, AVSC, NULL
2061.0,737CACE5XPvAibaEXe8kGcWiFCcO6VDhqxPqj+pt, NULL, NULL,46.0, ENG01, NULL
2062.0,8A3C61C3XPvAibaEXe8kGcWiFCcO6cCaPR2fU+qE, NULL, NULL,79.0, ENG02, NULL
2063.0,D1E6E771XPvAibaEXe8kGcWiFCcO6R59sG8lyAuf, NULL, NULL,37.0, AVSC, NULL
2064.0,1ADFCC78XPvAibaEXe8kGcWiFCcO6cvsTtdtjc0z, NULL, NULL,65.0, ENG01, NULL
2065.0,026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM, NULL, NULL,61.0, ENG01, NULL
2066.0,B076E306XPvAibaEXe8kGcWiFCcO6TaJPNqMpBZO, NULL, NULL,57.0, ENG01, NULL
2067.0,DA958B07XPvAibaEXe8kGcWiFCcO6YjADM1e3Gf6, NULL, NULL,49.0, ENG01, NULL
2068.0,356671CFXPvAibaEXe9Y6XKwco8jydE+Qs28iZwD, NULL, NULL,50.0, ENG01, NULL
2069.0,E37BF33CXPvAibaEXe9Y6XKwco8jyUy8xdOxIJZW, NULL, NULL,36.0, AVSC, NULL
2070.0,2F5BD724XPvAibaEXe9Y6XKwco8jyXjo0C5N13+r, NULL, NULL,58.0, ENG01, NULL
2071.0,CD41215AXPvAibaEXe9Y6XKwco8jySH2ncUeG2Ze, NULL, NULL,64.0, ENG01, NULL
2072.0,E3F10A8EXPvAibaEXe9Y6XKwco8jye7qm3Gd9doU, NULL, NULL,80.0, ENG02, NULL
2073.0,6A089A70XPvAibaEXe9Y6XKwco8jyUczq4xBb32o, NULL, NULL,59.0, ENG01, NULL
2074.0,D281A27EXPvAibaEXe9Y6XKwco8jybe1BRvd9haj, NULL, NULL,87.0, ENG02, NULL
2075.0,9C93288BXPvAibaEXe9Y6XKwco8jyUtklb5XaVU9, NULL, NULL,91.0, ENG02, NULL
2076.0,CA8E34EEXPvAibaEXe9Y6XKwco8jybdDUnwQlE94, NULL, NULL,87.0, ENG02, NULL
2077.0,89D783AAXPvAibaEXe/3wuT/psvviWmivpbj6tp5, NULL, NULL,44.0, ENG01, NULL
2078.0,1CFFB92BXPvAibaEXe/3wuT/psvviazNX/qQ0WRM, NULL, NULL,45.0, ENG01, NULL
2079.0,65F484B6XPvAibaEXe/3wuT/psvviciTyE0+Jfq5, NULL, NULL,67.0, ENG01, NULL
2080.0,8DE058A5XPvAibaEXe/3wuT/psvviQxHCteLZzBq, NULL, NULL,48.0, ENG01, NULL
2081.0,3BD02554XPvAibaEXe/3wuT/psvviVIxKx3LsKu5, NULL, NULL,44.0, ENG01, NULL
2082.0,2EAEB066XPvAibaEXe/3wuT/psvviRzJIm6kEp73, NULL, NULL,61.0, ENG01, NULL
2083.0,8DD612F2XPvAibaEXe/3wuT/psvviRxXsPy37L06, NULL, NULL,25.0, AVSC, NULL
2084.0,98CFC349XPvAibaEXe/3wuT/psvvidM+3cBtY3+i, NULL, NULL,46.0, ENG01, NULL
2085.0,AFE5419DXPvAibaEXe+ItThaeWSaTsNM9vU7lE1g, NULL, NULL,49.0, ENG01, NULL
2086.0,063FA88DXPvAibaEXe+ItThaeWSaTndzLvy0hCWF, NULL, NULL,39.0, AVSC, NULL
2087.0,274FB275XPvAibaEXe+ItThaeWSaTjA1i5TggkW2, NULL, NULL,33.0, AVSC, NULL
2088.0,1E0BA31FXPvAibaEXe+ItThaeWSaThFU9Ihxnb8T, NULL, NULL,63.0, ENG01, NULL
2089.0,045380DDXPvAibaEXe+ItThaeWSaTjqzWjK/+ZK7, NULL, NULL,41.0, ENG01, NULL
2090.0,BFE9D48FXPvAibaEXe+ItThaeWSaTrt2+Vu0aqqP, NULL, NULL,33.0, AVSC, NULL
2091.0,6D3100A0XPvAibaEXe+ItThaeWSaTqU3766OnnEm, NULL, NULL,44.0, ENG01, NULL
2092.0,F6FA6330XPvAibaEXe+ItThaeWSaTvj+HY2vqD2T, NULL, NULL,59.0, ENG01, NULL
2093.0,99C336CFXPvAibaEXe+ItThaeWSaTo52ObCq6Olf, NULL, NULL,54.0, ENG01, NULL
2094.0,F57A1736XPvAibaEXe+ItThaeWSaTv8D7aWTVVQf, NULL, NULL,55.0, ENG01, NULL
2095.0,BC2ACBAEXPvAibaEXe+NqszRBbPDtwT58F1jqpzD, NULL, NULL,51.0, ENG01, NULL
2096.0,A23F32D0XPvAibaEXe+NqszRBbPDt0L1LCiqtCDU, NULL, NULL,71.0, ENG01, NULL
2097.0,5DE7205DXPvAibaEXe+NqszRBbPDt+fGwJyhS5HN, NULL, NULL,42.0, ENG01, NULL
2098.0,7407D08DXPvAibaEXe+NqszRBbPDt+s094RsYnJL, NULL, NULL,37.0, AVSC, NULL
2099.0,7BB10987XPvAibaEXe+NqszRBbPDt+dLyyaYOyag, NULL, NULL,61.0, ENG01, NULL
2100.0,F4FA2B15XPvAibaEXe+NqszRBbPDt9G3cqKocHsJ, NULL, NULL,35.0, AVSC, NULL
2101.0,1482B2BEXPvAibaEXe+NqszRBbPDt4/vNAay2XsH, NULL, NULL,57.0, ENG01, NULL
2102.0,256844D6XPvAibaEXe92uUBt7zfwrT/g0tSI3mpf, NULL, NULL,29.0, AVSC, NULL
2103.0,09CE92DEXPvAibaEXe92uUBt7zfwrZWZ1+Hb4Qhs, NULL, NULL,69.0, ENG01, NULL
2104.0,9EA5AD13XPvAibaEXe92uUBt7zfwrQgm4FsORSw0, NULL, NULL,95.0, ENG02, NULL
2105.0,BCB10D47XPvAibaEXe92uUBt7zfwrfm+6m0Wsyvl, NULL, NULL,74.0, ENG02, NULL
2106.0,67B08E41XPvAibaEXe92uUBt7zfwrT4ApqjDuA+s, NULL, NULL,44.0, ENG01, NULL
2107.0,B37A5C4FXPvAibaEXe92uUBt7zfwrYq2UKjzgtwQ, NULL, NULL,48.0, ENG01, NULL
2108.0,B3CA17D6XPvAibaEXe81r7KrCH0ucyLianm1B7C7, NULL, NULL,43.0, ENG01, NULL
2109.0,BEE21314XPvAibaEXe81r7KrCH0uczusmR9lDfYE, NULL, NULL,46.0, ENG01, NULL
2110.0,5258E240XPvAibaEXe81r7KrCH0ucwU9T9oMIcsn, NULL, NULL,22.0, AVSC, NULL
2111.0,B18AAB4EXPvAibaEXe81r7KrCH0uc7g8hlQ6gOzO, NULL, NULL,53.0, ENG01, NULL
2112.0,86053F82XPvAibaEXe81r7KrCH0uc8qhbnpGNt/A, NULL, NULL,37.0, AVSC, NULL
2113.0,E595362AXPvAibaEXe87zPkGv/Pdbq+CabdelSKb,44,60,104.0, ENG05, NULL
2114.0,D41D7CC5XPvAibaEXe/EaMzFFtVZpMBXA+5p7K5r,48,57,105.0, ENG05, NULL
2115.0,162BA150XPvAibaEXe8oT/p9f7Hpvdl+ry/t76zh,42,54,96.0, ENG04, NULL
2116.0,3EEF50BBXPvAibaEXe+KnWgScvZ27DI3q+Ethj5l,29,48,77.0, ENG02, NULL
2117.0,4E21D138XPvAibaEXe+KnWgScvZ27L2tis+PHh39,22,25,47.0, AVSC1, NULL
2118.0,04937B4DXPvAibaEXe+KnWgScvZ27EaSNJL9HdvK,24,26,50.0, AVSC2, NULL);
2119.0,0F4E2E19XPvAibaEXe+KnWgScvZ27HdNiwaSUUic,21,15,36.0, AVSC1, NULL
2120.0,74B090C0XPvAibaEXe+KnWgScvZ27ElAFiCTAXWP,21,21,42.0, AVSC1, NULL
2121.0,2831E8F2XPvAibaEXe+KnWgScvZ27CM2SgQYi6kV,35,40,75.0, ENG02, NULL
2122.0,76EE3029XPvAibaEXe+KnWgScvZ27NCuPycditbG,32,34,66.0, ENG01, NULL
2123.0,E9DBAD01XPvAibaEXe8ZCBSJNuktiK9QwCr7ZrDZ,19,17,36.0, AVSC1, NULL
2124.0,9EBE932BXPvAibaEXe8ZCBSJNuktiDzd68Sjee+R,23,48,71.0, ENG02, NULL
2125.0,93FFE3DBXPvAibaEXe8ZCBSJNuktiEEm9r5mPJKK,23,28,51.0, AVSC2, NULL
2126.0,665F0D69XPvAibaEXe8ZCBSJNuktiIGeJSAEJGQy,28,21,49.0, AVSC1, NULL
2127.0,E2A54B84XPvAibaEXe8ZCBSJNuktiFDmfkbZOMfm,16,17,33.0, AVSC1, NULL
2128.0,A6AD67EFXPvAibaEXe8ZCBSJNuktiB0X8BfuV0ym,24,25,49.0, AVSC1, NULL
2129.0,3EE66DA9XPvAibaEXe8ZCBSJNuktiP6oNPZRyZty,34,47,81.0, ENG03, NULL
2130.0,037AAE6FXPvAibaEXe8ZCBSJNuktiCdU6dkKR988,28,39,67.0, ENG01, NULL
2131.0,0BBE84FAXPvAibaEXe8ZCBSJNuktiLx9qlHzH/pa,32,37,69.0, ENG01, NULL
2132.0,92178903XPvAibaEXe+TUHAdEwrOx1rUDrIqLOgX,24,23,47.0, AVSC1, NULL
2133.0,D0832C09XPvAibaEXe+TUHAdEwrOxzM80WNqJ1fk,47,59,106.0, ENG05, NULL
2134.0,2458B859XPvAibaEXe+TUHAdEwrOx4CNJaGYTBet,48,64,112.0, ENG05, NULL
2135.0,293AD60DXPvAibaEXe+TUHAdEwrOx+CnJmDYnZhL,43,40,83.0, ENG03, NULL
2136.0,C71E9357XPvAibaEXe+TUHAdEwrOx/TLDyP4hbS3,18,25,43.0, AVSC1, NULL
2137.0,B17EDFCEXPvAibaEXe+TUHAdEwrOx9c8NSlxcYOk,43,51,94.0, ENG04, NULL
2138.0,3E832F70XPvAibaEXe+TUHAdEwrOxx18s6JwlhHH,31,26,57.0, AVSC2, NULL
2139.0,87121102XPvAibaEXe+TUHAdEwrOx5ippcDQIiUV,47,58,105.0, ENG05, NULL
2140.0,E33DBDBBXPvAibaEXe/tHzSgYcYugp56aB8B2uix,19,27,46.0, AVSC1, NULL
2141.0,287EB7D8XPvAibaEXe/tHzSgYcYugiCSLma3MtUV,21,23,44.0, AVSC1, NULL
2142.0,305F8088XPvAibaEXe/tHzSgYcYugsbeH2tOOi4l,22,23,45.0, AVSC1, NULL
2143.0,1CAC5AD6XPvAibaEXe/tHzSgYcYugm6RsOH2Z5W7,31,35,66.0, ENG01, NULL
2144.0,6CC985E4XPvAibaEXe/tHzSgYcYugr/HghCTf/xg,47,63,110.0, ENG05, NULL
2145.0,13163C65XPvAibaEXe/tHzSgYcYugizTzswudkdg,34,51,85.0, ENG03, NULL
2146.0,EEC00E89XPvAibaEXe/tHzSgYcYugqSpbrxe9Ibr,33,29,62.0, ENG01, NULL
2147.0,CDD3A061XPvAibaEXe/tHzSgYcYughSlTmR/OLg6,47,50,97.0, ENG04, NULL
2148.0,6C2CB01DXPvAibaEXe/tHzSgYcYugkcX4F+Bd9aS,24,39,63.0, ENG01, NULL
2149.0,13CD8C0DXPvAibaEXe/tHzSgYcYuglyjSQbR57Y/,23,23,46.0, AVSC1, NULL
2150.0,B5A93F62XPvAibaEXe+sQSfsqovN9xHpRFKKgMkI,39,59,98.0, ENG04, NULL
2151.0,3EEAC296XPvAibaEXe+sQSfsqovN99fZLdPkQRnF,36,33,69.0, ENG01, NULL
2152.0,F4ACE351XPvAibaEXe+sQSfsqovN960gh9d2g58L,34,48,82.0, ENG03, NULL
2153.0,2A4B697EXPvAibaEXe+sQSfsqovN9xT08z6XHdzn,32,28,60.0, AVSC2, NULL
2154.0,E709AD9AXPvAibaEXe+sQSfsqovN96G+sEOwk2U0,38,37,75.0, ENG02, NULL
2155.0,8DA9638CXPvAibaEXe+sQSfsqovN90PxsvXBNfvp,31,27,58.0, AVSC2, NULL
2156.0,F74F064FXPvAibaEXe+sQSfsqovN96xj/txm1nAJ,27,21,48.0, AVSC1, NULL
2157.0,45842AE8XPvAibaEXe+sQSfsqovN9z3Lpmk4fEat,35,28,63.0, ENG01, NULL
2158.0,387E8B4EXPvAibaEXe8PCwJaf/8k/Eh54OQuJg7t,33,37,70.0, ENG01, NULL
2159.0,C4CB17FAXPvAibaEXe8PCwJaf/8k/Igla9iXHtJJ,28,28,56.0, AVSC2, NULL
2160.0,3FCF79E2XPvAibaEXe8PCwJaf/8k/IgkHJsjraD5,36,44,80.0, ENG02, NULL
2161.0,83F43C68XPvAibaEXe8PCwJaf/8k/O+DNQ4hI07p,48,66,114.0, ENG05, NULL
2162.0,EBE92217XPvAibaEXe8PCwJaf/8k/FzOTrD1Y5eE,21,26,47.0, AVSC1, NULL
2163.0,E43452ADXPvAibaEXe8PCwJaf/8k/NfiZoSFCxNp,24,32,56.0, AVSC2, NULL
2164.0,4CF64C57XPvAibaEXe8PCwJaf/8k/JhejJzie4Ck,23,32,55.0, AVSC2, NULL
2165.0,AC8C0B09XPvAibaEXe8PCwJaf/8k/NCh+VRnLeY4,25,34,59.0, AVSC2, NULL
2166.0,1AECA766XPvAibaEXe8DnlmqQfnjps4eQlpQOxaW,30,33,63.0, ENG01, NULL
2167.0,361E6963XPvAibaEXe8DnlmqQfnjpjU82MloClPN,13,26,39.0, AVSC1, NULL
2168.0,63187579XPvAibaEXe8DnlmqQfnjpvsvimStZgzv,14,21,35.0, AVSC1, NULL
2169.0,9558786EXPvAibaEXe8DnlmqQfnjpus66s+lpwaf,42,48,90.0, ENG03, NULL
2170.0,6A3B3095XPvAibaEXe/8VZV/juG2bcdi7upslJZ9,43,43,86.0, ENG03, NULL
2171.0,FBFCC2D9XPvAibaEXe/8VZV/juG2be6MZ0QJxpml,27,33,60.0, AVSC2, NULL
2172.0,0D2823DBXPvAibaEXe/8VZV/juG2bQnxjfmRzhuw,22,28,50.0, AVSC2, NULL
2173.0,5E7A1738XPvAibaEXe/8VZV/juG2bb9hiWXeYT4d,28,27,55.0, AVSC2, NULL
2174.0,B9A25C47XPvAibaEXe/8VZV/juG2bTrpaOsoEg39,18,17,35.0, AVSC1, NULL
2175.0,0D013B2CXPvAibaEXe/8VZV/juG2bW/4If+TRYUd,45,46,91.0, ENG04, NULL
2176.0,94D76FF5XPvAibaEXe9qltw0mIqvIfOUf4AJn9Qf,11,19,30.0, AVSC1, NULL
2177.0,AFBA3A28XPvAibaEXe9qltw0mIqvIaGR0ZKV7Pi6,21,28,49.0, AVSC1, NULL
2178.0,624F86DCXPvAibaEXe9qltw0mIqvITY/dLIVyUul,28,24,52.0, AVSC2, NULL
2179.0,BFAE3BE6XPvAibaEXe9qltw0mIqvIaR1qSLIlFzJ,29,28,57.0, AVSC2, NULL
2180.0,48AE790BXPvAibaEXe9qltw0mIqvIWbCw25IVJHe,22,21,43.0, AVSC1, NULL
2181.0,E5A01C4EXPvAibaEXe9qltw0mIqvIUb0tshvRech,34,36,70.0, ENG01, NULL
2182.0,5A14304EXPvAibaEXe9qltw0mIqvIaWmCLbEVDhO,32,29,61.0, ENG01, NULL
2183.0,7E860EB1XPvAibaEXe9qltw0mIqvIW+7jbdZV9+1,22,19,41.0, AVSC1, NULL
2184.0,B321F0F6XPvAibaEXe9qltw0mIqvIUH1+YzwPaY6,30,47,77.0, ENG02, NULL
2185.0,7F1CFA40XPvAibaEXe9qltw0mIqvITe2Pm8f59IK,16,14,30.0, AVSC1, NULL
2186.0,E3C21986XPvAibaEXe9F+oU8wuNbqFg7G8S1jbZr,30,28,58.0, AVSC2, NULL
2187.0,06942BB3XPvAibaEXe9F+oU8wuNbqO0ZSSBkHohm,38,31,69.0, ENG01, NULL
2188.0,D0067B90XPvAibaEXe9F+oU8wuNbqC85Gv/05gSU,20,20,40.0, AVSC1, NULL
2189.0,4864F1BDXPvAibaEXe9F+oU8wuNbqKuw4h/zPk/u,27,36,63.0, ENG01, NULL
2190.0,3D4AD6C3XPvAibaEXe9F+oU8wuNbqE7uTNvm7Nra,22,22,44.0, AVSC1, NULL
2191.0,BF5CDA54XPvAibaEXe9F+oU8wuNbqE3WOAuRu4uw,24,23,47.0, AVSC1, NULL
2192.0,6DE8EAE8XPvAibaEXe9F+oU8wuNbqEOxNeT+0X3H,22,22,44.0, AVSC1, NULL
2193.0,77D30C4BXPvAibaEXe9F+oU8wuNbqPQ0RvvesXHZ,27,36,63.0, ENG01, NULL
2194.0,7CD26520XPvAibaEXe9F+oU8wuNbqDH/0qXXVbp5,35,41,76.0, ENG02, NULL
2195.0,77E7AFACXPvAibaEXe8h19maTis8uJTnptqgobO5,30,28,58.0, AVSC2, NULL
2196.0,6238DDF7XPvAibaEXe8h19maTis8uNxOEsJIAph1,15,16,31.0, AVSC1, NULL
2197.0,191F1835XPvAibaEXe8h19maTis8uLiuT2cUqI3E,38,59,97.0, ENG04, NULL
2198.0,5E5E83B1XPvAibaEXe8h19maTis8uNiOQOEhxAcF,36,39,75.0, ENG02, NULL
2199.0,DC750D66XPvAibaEXe8h19maTis8uMc+Sf3uwORg,47,52,99.0, ENG04, NULL
2200.0,61673D36XPvAibaEXe8h19maTis8uJMf0k5iiXVF,13,7,20.0, AVSC1, NULL
2201.0,4C983A31XPvAibaEXe8h19maTis8uNKzb3bbalu0,41,42,83.0, ENG03, NULL
2202.0,F08854D3XPvAibaEXe8h19maTis8uCOPGbLWpKRU,22,32,54.0, AVSC2, NULL
2203.0,4998C7E5XPvAibaEXe+eLIaWcq1sI+vXST9nhuK8,30,38,68.0, ENG01, NULL
2204.0,A0340D94XPvAibaEXe+eLIaWcq1sI+LcGZPqKyOQ,35,39,74.0, ENG02, NULL
2205.0,93593695XPvAibaEXe+eLIaWcq1sIy5lY+pq/o0l,32,12,44.0, AVSC1, NULL
2206.0,C06B893CXPvAibaEXe+eLIaWcq1sI4xsoYe2F3J2,28,33,61.0, ENG01, NULL
2207.0,770AB331XPvAibaEXe+eLIaWcq1sI9gc8TTSp2S0,32,24,56.0, AVSC2, NULL
2208.0,44C3A682XPvAibaEXe+eLIaWcq1sI8qTNnEbO4L2,23,34,57.0, AVSC2, NULL
2209.0,DCBBBEC8XPvAibaEXe+eLIaWcq1sI868Gn2Ja5Lk,45,49,94.0, ENG04, NULL
2210.0,3CB71145XPvAibaEXe+eLIaWcq1sIx2cfRbCXkac,22,44,66.0, ENG01, NULL
2211.0,1E52387CXPvAibaEXe/QEoeDNKATR3F+9rtYBK3R,23,22,45.0, AVSC1, NULL
2212.0,C4A41EA2XPvAibaEXe/QEoeDNKATR89OtFT4+FfS,33,40,73.0, ENG02, NULL
2213.0,5F2E7E8FXPvAibaEXe/QEoeDNKATR4mxe3VPWKX3,18,19,37.0, AVSC1, NULL
2214.0,37DD42DEXPvAibaEXe/QEoeDNKATR6H1N8p0eG5R,27,27,54.0, AVSC2, NULL
2215.0,9666922EXPvAibaEXe/QEoeDNKATR5EfHCU31wMF,30,31,61.0, ENG01, NULL
2216.0,B716C584XPvAibaEXe/QEoeDNKATR7/+WvY4ZE0X,39,48,87.0, ENG03, NULL
2217.0,E9663523XPvAibaEXe9NZBs7fjgAwcNVPcSAOMdb,21,24,45.0, AVSC1, NULL
2218.0,F6F6B79BXPvAibaEXe9NZBs7fjgAwVLSOJZIT2pI,26,26,52.0, AVSC2, NULL
2219.0,5920928BXPvAibaEXe9NZBs7fjgAwY8dJbiHaEuF,21,23,44.0, AVSC1, NULL
2220.0,54432156XPvAibaEXe9NZBs7fjgAwTuv9KH5mIu7,36,44,80.0, ENG02, NULL
2221.0,95A3DC58XPvAibaEXe9NZBs7fjgAwdVz+MK9iwZC,44,48,92.0, ENG04, NULL
2222.0,0FD4FDE2XPvAibaEXe9NZBs7fjgAwegyv9vFcRxM,45,46,91.0, ENG04, NULL
2223.0,1D62F14BXPvAibaEXe9NZBs7fjgAwV1GTlPT0/lg,47,56,103.0, ENG05, NULL
2224.0,ACD839CFXPvAibaEXe9NZBs7fjgAwbKamyMHVXG6,30,31,61.0, ENG01, NULL
2225.0,56288759XPvAibaEXe9NZBs7fjgAwZaRj553AanE,21,19,40.0, AVSC1, NULL
2226.0,389BB310XPvAibaEXe8qwxsYP7Gy4eLb0S9fgekj,16,21,37.0, AVSC1, NULL
2227.0,3C97B80FXPvAibaEXe8qwxsYP7Gy4aaVTx1vwq+q,17,31,48.0, AVSC1, NULL
2228.0,CD4516FFXPvAibaEXe8qwxsYP7Gy4ZibNdQrwZxl,40,54,94.0, ENG04, NULL
2229.0,1FA754E9XPvAibaEXe8qwxsYP7Gy4T+GMTAh8lN1,30,29,59.0, AVSC2, NULL
2230.0,4BC66965XPvAibaEXe8qwxsYP7Gy4WuOzsAtNv39,43,46,89.0, ENG03, NULL
2231.0,7C628A63XPvAibaEXe8qwxsYP7Gy4UpvzhUSOqqI,13,19,32.0, AVSC1, NULL
2232.0,E0EA07F4XPvAibaEXe8qwxsYP7Gy4egolsydGMpR,28,38,66.0, ENG01, NULL
2233.0,6C1AFEBDXPvAibaEXe8qwxsYP7Gy4Xyvq5UQtoCs,34,27,61.0, ENG01, NULL
2234.0,BBE7799FXPvAibaEXe8qwxsYP7Gy4fwutigHBuz2,26,30,56.0, AVSC2, NULL
2235.0,8030D781XPvAibaEXe87cFnqlCoR2Tvpr+N2HnDu,35,45,80.0, ENG02, NULL
2236.0,6767E861XPvAibaEXe87cFnqlCoR2XagC719vAcL,33,45,78.0, ENG02, NULL
2237.0,956A114AXPvAibaEXe87cFnqlCoR2QxcH5eQUchG,44,48,92.0, ENG04, NULL
2238.0,1090AC8FXPvAibaEXe87cFnqlCoR2eca6yODCtqF,34,41,75.0, ENG02, NULL
2239.0,6C211F72XPvAibaEXe87cFnqlCoR2SznIX7npOvC,34,31,65.0, ENG01, NULL
2240.0,F95C16FCXPvAibaEXe87cFnqlCoR2S1NLioO+VjK,38,55,93.0, ENG04, NULL
2241.0,7ADA2CA5XPvAibaEXe87cFnqlCoR2TzAxSsFVNsU,23,26,49.0, AVSC1, NULL
2242.0,A4348F98XPvAibaEXe87cFnqlCoR2cyss3UugRuh,39,37,76.0, ENG02, NULL
2243.0,5472B185XPvAibaEXe87cFnqlCoR2XHyVu0f4Pql,25,12,37.0, AVSC1, NULL
2244.0,AF4DB700XPvAibaEXe87cFnqlCoR2T+JwgHDCUqk,28,26,54.0, AVSC2, NULL
2245.0,0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,33,31,64.0, ENG01, NULL
2246.0,73B86FF6XPvAibaEXe/ZkCDd4JXTLiSTZDamFyJy,22,38,60.0, AVSC2, NULL
2247.0,73647EE0XPvAibaEXe/ZkCDd4JXTLld/XaY+17Gy,33,42,75.0, ENG02, NULL
2248.0,0FDE76E9XPvAibaEXe/ZkCDd4JXTLrBO6zdQ4uka,26,40,66.0, ENG01, NULL
2249.0,80D748FBXPvAibaEXe/ZkCDd4JXTLutH1IQdqviy,27,31,58.0, AVSC2, NULL
2250.0,570DF7E6XPvAibaEXe/ZkCDd4JXTLvBHVkSE9L7r,27,32,59.0, AVSC2, NULL
2251.0,DE395C35XPvAibaEXe/ZkCDd4JXTLhmRF6nLh75O,25,26,51.0, AVSC2, NULL
2252.0,C39312F4XPvAibaEXe/ZkCDd4JXTLpiW64463phU,17,17,34.0, AVSC1, NULL
2253.0,98C21F60XPvAibaEXe/ZkCDd4JXTLl9dF9jtPkSR,16,20,36.0, AVSC1, NULL
2254.0,F4B4377AXPvAibaEXe/ZkCDd4JXTLkx5ZC8xkQl7,19,26,45.0, AVSC1, NULL
2255.0,CFF9BC4DXPvAibaEXe85qP6RA1Xpqn7fDxRekifE,29,33,62.0, ENG01, NULL
2256.0,B25D8515XPvAibaEXe85qP6RA1XpqvtAQo5SYIBR,25,33,58.0, AVSC2, NULL
2257.0,E25DB45EXPvAibaEXe85qP6RA1XpqviFGMgX+yeL,7,10,17.0, AVSC1, NULL
2258.0,1CDCADA7XPvAibaEXe85qP6RA1XpqsQbNnCYueQo,23,21,44.0, AVSC1, NULL
2259.0,FE4C6559XPvAibaEXe85qP6RA1Xpqky+W9EMpbch,44,52,96.0, ENG04, NULL
2260.0,08F7EA47XPvAibaEXe85qP6RA1XpqnfXLLiqhSVu,22,20,42.0, AVSC1, NULL
2261.0,E75860FBXPvAibaEXe85qP6RA1Xpqnrr+C4Hwj1Z,28,32,60.0, AVSC2, NULL
2262.0,5F5C0703XPvAibaEXe85qP6RA1Xpqsa+DbITI7MB,39,52,91.0, ENG04, NULL
2263.0,7CC3E8D3XPvAibaEXe85qP6RA1XpqrHYRmuBc835,28,26,54.0, AVSC2, NULL
2264.0,B5109125XPvAibaEXe85qP6RA1XpqpPlx3bwre8q,17,25,42.0, AVSC1, NULL
2265.0,499C730BXPvAibaEXe/fptT4PBq8NE08rAffIbU5,19,17,36.0, AVSC1, NULL
2266.0,3126ADE0XPvAibaEXe/fptT4PBq8NP5UrqRKRS5V,31,37,68.0, ENG01, NULL
2267.0,A7FED1BDXPvAibaEXe/fptT4PBq8NLqcWvjUnB88,32,39,71.0, ENG02, NULL
2268.0,203BE795XPvAibaEXe/fptT4PBq8NBfqHwIe6xCf,31,44,75.0, ENG02, NULL
2269.0,44233D79XPvAibaEXe/fptT4PBq8NPm0XkaSmFAs,43,43,86.0, ENG03, NULL
2270.0,623211FAXPvAibaEXe/fptT4PBq8NDRknKoKmyBq,28,40,68.0, ENG01, NULL
2271.0,78372011XPvAibaEXe/fptT4PBq8NDOHHOREBbs/,39,43,82.0, ENG03, NULL
2272.0,010EBFE8XPvAibaEXe/fptT4PBq8NAZhCnWkwVzN,29,21,50.0, AVSC2, NULL
2273.0,A6216415XPvAibaEXe/fptT4PBq8NCkxpaQL83jK,42,34,76.0, ENG02, NULL
2274.0,495BF262XPvAibaEXe8zAo0wu8vadomL/E0GHtRA,33,30,63.0, ENG01, NULL
2275.0,3E695E2BXPvAibaEXe8zAo0wu8vadjrmiX9oprWe,18,19,37.0, AVSC1, NULL
2276.0,269C4777XPvAibaEXe8zAo0wu8vadowv1T8ODAwy,20,21,41.0, AVSC1, NULL
2277.0,534EF7B9XPvAibaEXe8zAo0wu8vadhc5rnftayS9,42,56,98.0, ENG04, NULL
2278.0,1114EF6FXPvAibaEXe8zAo0wu8vadmgXgKBiB/wp,37,46,83.0, ENG03, NULL
2279.0,F0A3A9F8XPvAibaEXe8zAo0wu8vadrVvbFNnuZKO,32,45,77.0, ENG02, NULL
2280.0,7EA47449XPvAibaEXe8zAo0wu8vadiJgTgSo1K60,45,52,97.0, ENG04, NULL
2281.0,F07FCC1CXPvAibaEXe+RQyZpP6sq6vtKh1D4q6br,28,40,68.0, ENG01, NULL
2282.0,000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,28,31,59.0, AVSC2, NULL
2283.0,8F91AB92XPvAibaEXe+RQyZpP6sq6nEUcoO/vEt3,42,44,86.0, ENG03, NULL
2284.0,FA900CC5XPvAibaEXe+RQyZpP6sq6h3HUHBBtyK9,35,32,67.0, ENG01, NULL
